Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value
2008,76,Vale,Materials,Brazil,33230.0,10260,74700.0,161390.0
2009,74,Vale,Materials,Brazil,30750.0,9280,79260.0,66140.0
2010,80,Vale,Materials,Brazil,27820.0,5880,100810.0,145140.0
2011,53,Vale,Diversified Metals & Mining,Brazil,50136.0,18114.5,127845.0,162498.0
2012,56,Vale,Diversified Metals & Mining,Brazil,55392.0,20297.4,127645.0,126842.0
2013,87,Vale,Diversified Metals & Mining,Brazil,45671.0,4754.0,130365.0,92694.0
2014,442,Vale,Diversified Metals & Mining,Brazil,47618.0,53.3,123718.0,71449.0
2015,413,Vale,Diversified Metals & Mining,Brazil,37502.0,405.3,116400.0,29042.0
2016,559,Vale,Diversified Metals & Mining,Brazil,25596.0,-13235.9,87342.0,26036.0
2017,156,Vale,Diversified Metals & Mining,Brazil,27148.0,3818.6,99148.0,45403.0
2018,132,Vale,Diversified Metals & Mining,Brazil,34094.0,4614.0,94388.0,77407.0
2019,139,Vale,Materials,Brazil,36781.0,7017.0,88167.0,68274.0
2020,513,Vale,Materials,Brazil,36183.0,178.5,84778.0,42512.0
2021,113,Vale,Materials,Brazil,40427.0,5178.7,92051.0,99168.0
2022,118,Vale,Materials,Brazil,54395.0,22465.5,89610.0,82025.0
