Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value
2008,555,Sumitomo Electric,Capital Goods,Japan,20290.0,650,17960.0,11890.0
2009,416,Sumitomo Electric,Capital Goods,Japan,25460.0,880,21880.0,6260.0
2010,697,Sumitomo Electric,Capital Goods,Japan,21790.0,180,18650.0,9520.0
2011,681,Sumitomo Electric,Consumer Durables,Japan,19649.0,307.2,20514.0,11673.0
2012,505,Sumitomo Electric,Consumer Durables,Japan,24467.0,849.5,23390.0,11098.0
2013,566,Sumitomo Electric,Consumer Durables,Japan,24877.0,711.0,24973.0,9992.0
2014,584,Sumitomo Electric,Consumer Durables,Japan,25242.0,646.8,24240.0,11954.0
2015,571,Sumitomo Electric,Consumer Durables,Japan,25922.0,1067.2,24013.0,10428.0
2016,613,Sumitomo Electric,Consumer Durables,Japan,24486.0,729.7,24251.0,9830.0
2017,561,Sumitomo Electric,Consumer Durables,Japan,25611.0,904.6,24566.0,12453.0
2018,599,Sumitomo Electric,Consumer Durables,Japan,27810.0,1085.7,28371.0,12086.0
2019,608,Sumitomo Electric,Capital Goods,Japan,28701.0,1163.0,28379.0,10735.0
2020,674,Sumitomo Electric,Capital Goods,Japan,28916.0,811.7,28965.0,8121.0
2021,953,Sumitomo Electric,Capital Goods,Japan,26691.0,216.4,31170.0,12120.0
2022,823,Sumitomo Electric,Capital Goods,Japan,29994.0,964.5,31918.0,8605.0
