Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value
2008,155,Fiat Group,Consumer Durables,Italy,80110.0,2670,88530.0,27240.0
2009,203,Fiat Group,Consumer Durables,Italy,82700.0,2250,82550.0,5600.0
2010,499,Fiat Group,Consumer Durables,Italy,71780.0,-1200,92760.0,13240.0
2011,358,Fiat Group,Consumer Durables,Italy,48032.0,696.1,96275.0,10853.0
2012,314,Fiat Group,Consumer Durables,Italy,77149.0,1728.0,101698.0,7787.0
