Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value
2008,1035,KGHM Polska Miedz,Materials,Poland,4420.0,1210,4410.0,9400.0
2009,1469,KGHM Polska Miedz,Materials,Poland,4260.0,930,4990.0,1860.0
2010,1143,KGHM Polska Miedz,Materials,Poland,3920.0,760,5210.0,6730.0
2011,869,KGHM Polska Miedz,Diversified Metals & Mining,Poland,5832.0,1589.4,6969.0,11723.0
2012,832,KGHM Polska Miedz,Diversified Metals & Mining,Poland,6412.0,3210.1,8802.0,9767.0
2013,785,KGHM Polska Miedz,Diversified Metals & Mining,Poland,8674.0,1555.0,10678.0,10695.0
2014,1030,KGHM Polska Miedz,Diversified Metals & Mining,Poland,7628.0,944.4,11423.0,7187.0
2015,1302,KGHM Polska Miedz,Diversified Metals & Mining,Poland,6505.0,758.8,11367.0,6477.0
2021,1847,KGHM Polska Miedz,Materials,Poland,5978.0,461.0,10790.0,10512.0
2022,1516,KGHM Polska Miedz,Materials,Poland,8016.0,1593.5,11620.0,6991.0
