Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value
2012,1357,Commercial Bank of Qatar,Banking,Qatar,1085.0,517.4,19646.0,5002.0
2013,1384,Commercial Bank of Qatar,Banking,Qatar,1131.0,553.0,21982.0,4527.0
2014,1399,Commercial Bank of Qatar,Banking,Qatar,1372.0,440.7,31062.0,5268.0
2015,1425,Commercial Bank of Qatar,Banking,Qatar,1717.0,499.9,31761.0,5024.0
2016,1591,Commercial Bank of Qatar,Banking,Qatar,1648.0,342.0,33893.0,3449.0
2017,1843,Commercial Bank of Qatar,Banking,Qatar,1681.0,77.1,35805.0,3353.0
2018,1838,Commercial Bank of Qatar,Banking,Qatar,1832.0,185.8,40183.0,4022.0
2019,1701,Commercial Bank of Qatar,Banking,Qatar,2114.0,398.0,39541.0,5279.0
2020,1575,Commercial Bank of Qatar,Banking,Qatar,2292.0,481.2,40210.0,4446.0
2021,1764,Commercial Bank of Qatar,Banking,Qatar,1953.0,357.4,42188.0,6039.0
2022,1527,Commercial Bank of Qatar,Banking,Qatar,2182.0,660.1,47084.0,8335.0
