Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value
2008,387,Edison International,Utilities,United States,13110.0,1100,37560.0,16100.0
2009,323,Edison International,Utilities,United States,14110.0,1270,44620.0,8870.0
2010,374,Edison International,Utilities,United States,12360.0,850,41440.0,10860.0
2011,423,Edison International,Utilities,United States,12409.0,1308.0,45530.0,12303.0
2012,744,Edison International,Utilities,United States,12760.0,22.0,48039.0,13893.0
2013,772,Edison International,Utilities,United States,11862.0,-92.0,44394.0,16597.0
2014,438,Edison International,Utilities,United States,12581.0,1015.0,46646.0,18447.0
2015,382,Edison International,Utilities,United States,13413.0,1723.0,50186.0,20930.0
2016,399,Edison International,Utilities,United States,11524.0,1049.0,50310.0,22367.0
2017,367,Edison International,Utilities,United States,11868.0,1311.0,51319.0,26146.0
2018,727,Edison International,Utilities,United States,12421.0,421.0,51943.0,20295.0
2019,778,Edison International,Utilities,United States,12657.0,-423.0,56715.0,20555.0
2020,436,Edison International,Utilities,United States,12347.0,1284.0,64382.0,21289.0
2021,485,Edison International,Utilities,United States,13578.0,739.0,69372.0,23276.0
2022,602,Edison International,Utilities,United States,14905.0,781.0,74745.0,27273.0
