Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value
2016,1337,Shionogi,Drugs & Biotechnology,Japan,2475.0,491.2,5246.0,18496.0
2017,1219,Shionogi,Drugs & Biotechnology,Japan,3134.0,851.8,5534.0,17379.0
2018,1280,Shionogi,Drugs & Biotechnology,Japan,3110.0,982.3,6794.0,16497.0
2019,1233,Shionogi,Drugs & Biotechnology,Japan,3138.0,1118.0,6550.0,17428.0
2020,1162,Shionogi,Drugs & Biotechnology,Japan,3229.0,1185.7,7043.0,16716.0
2021,1323,Shionogi,Drugs & Biotechnology,Japan,2865.0,1091.4,9160.0,16139.0
2022,1588,Shionogi,Drugs & Biotechnology,Japan,2661.0,880.9,9022.0,16322.0
