Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value
2008,336,SK Holdings,Oil & Gas Operations,South Korea,60840.0,1510,50720.0,8530.0
2009,394,SK Holdings,Oil & Gas Operations,South Korea,69660.0,1480,61160.0,2620.0
2012,368,SK Holdings,Oil & Gas Operations,South Korea,100486.0,1511.6,79747.0,6444.0
2013,405,SK Holdings,Oil & Gas Operations,South Korea,106298.0,932.0,85213.0,7020.0
2014,666,SK Holdings,Oil & Gas Operations,South Korea,102198.0,257.8,87704.0,8591.0
2015,864,SK Holdings,Oil & Gas Operations,South Korea,105289.0,-506.7,84609.0,5458.0
2016,247,SK Holdings,Oil & Gas Operations,South Korea,34962.0,4723.4,82413.0,13818.0
2017,363,SK Holdings,Oil & Gas Operations,South Korea,72072.0,659.9,85318.0,14658.0
2018,281,SK Holdings,Oil & Gas Operations,South Korea,82526.0,1484.0,102543.0,20034.0
2019,313,SK Holdings,Oil & Gas Operations,South Korea,92231.0,2047.0,107059.0,13134.0
2020,541,SK Holdings,Oil & Gas Operations,South Korea,85119.0,615.1,114160.0,7287.0
2021,659,SK Holdings,Oil & Gas Operations,South Korea,69389.0,160.5,126704.0,13401.0
