Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value
2008,1033,Tyson Foods,"Food, Drink & Tobacco",United States,27110.0,250,10250.0,5120.0
2009,1019,Tyson Foods,"Food, Drink & Tobacco",United States,26910.0,-60,10480.0,3190.0
2010,971,Tyson Foods,"Food, Drink & Tobacco",United States,26820.0,-270,10850.0,6470.0
2011,663,Tyson Foods,"Food, Drink & Tobacco",United States,29410.0,918.0,11190.0,7358.0
2012,780,Tyson Foods,"Food, Drink & Tobacco",United States,32980.0,608.0,11227.0,7328.0
2013,746,Tyson Foods,"Food, Drink & Tobacco",United States,33351.0,600.0,11874.0,8654.0
2014,611,Tyson Foods,"Food, Drink & Tobacco",United States,34824.0,859.0,11844.0,14785.0
2015,499,Tyson Foods,"Food, Drink & Tobacco",United States,39582.0,919.0,23758.0,15812.0
2016,358,Tyson Foods,"Food, Drink & Tobacco",United States,39708.0,1372.0,23290.0,22901.0
2017,351,Tyson Foods,"Food, Drink & Tobacco",United States,36896.0,1900.0,22257.0,24171.0
2018,362,Tyson Foods,"Food, Drink & Tobacco",United States,39983.0,2787.0,28091.0,24612.0
2019,354,Tyson Foods,"Food, Drink & Tobacco",United States,40006.0,1944.0,32335.0,26329.0
2020,329,Tyson Foods,"Food, Drink & Tobacco",United States,43051.0,2028.0,33811.0,22266.0
2021,312,Tyson Foods,"Food, Drink & Tobacco",United States,42830.0,1971.0,35458.0,28232.0
2022,319,Tyson Foods,"Food, Drink & Tobacco",United States,49522.0,3701.0,36824.0,33741.0
