Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value
2011,1875,QEP Resources,Oil & Gas Operations,United States,2246.0,326.2,6785.0,6664.0
2015,1893,QEP Resources,Oil & Gas Operations,United States,3530.0,784.4,9287.0,3937.0
