Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value
2010,1693,Zoomlion Heavy Industry,Capital Goods,China,1990.0,230,3390.0,6830.0
2011,1452,Zoomlion Heavy Industry,Capital Goods,China,3039.0,347.5,4959.0,13966.0
2012,776,Zoomlion Heavy Industry,Capital Goods,China,7168.0,1248.2,11357.0,11871.0
2013,779,Zoomlion Heavy Industry,Capital Goods,China,7619.0,1162.0,13828.0,10504.0
2014,1176,Zoomlion Heavy Industry,Capital Goods,China,6235.0,624.5,14790.0,6059.0
2015,1885,Zoomlion Heavy Industry,Capital Goods,China,4158.0,96.4,15113.0,8633.0
2020,1629,Zoomlion Heavy Industry,Capital Goods,China,6275.0,636.6,13212.0,6071.0
2021,903,Zoomlion Heavy Industry,Capital Goods,China,9454.0,1055.2,17775.0,12409.0
2022,1367,Zoomlion Heavy Industry,Capital Goods,China,10396.0,974.9,19139.0,5354.0
