Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value
2009,1659,Indian Bank,Banking,India,1560.0,260,17520.0,730.0
2010,1568,Indian Bank,Banking,India,1530.0,240,16580.0,1530.0
2011,1515,Indian Bank,Banking,India,2016.0,350.2,22612.0,2053.0
2012,1491,Indian Bank,Banking,India,2368.0,391.9,27322.0,2036.0
2013,1581,Indian Bank,Banking,India,2649.0,347.2,27503.0,1416.0
2014,1734,Indian Bank,Banking,India,2792.0,295.7,29982.0,876.0
2015,1894,Indian Bank,Banking,India,2752.0,196.8,31393.0,1266.0
2016,1931,Indian Bank,Banking,India,2817.0,171.5,30846.0,726.0
2017,1937,Indian Bank,Banking,India,2755.0,114.8,30796.0,2024.0
2018,1934,Indian Bank,Banking,India,2723.0,216.7,33650.0,2270.0
2019,1886,Indian Bank,Banking,India,3030.0,203.0,38788.0,1838.0
2020,1944,Indian Bank,Banking,India,3397.0,133.3,42094.0,422.0
2021,1551,Indian Bank,Banking,India,5567.0,156.0,79541.0,1566.0
2022,1349,Indian Bank,Banking,India,6166.0,655.0,86959.0,2633.0
