Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value
2018,1058,Expedia Group,Business Services & Supplies,United States,10379.0,327.1,20429.0,17103.0
2019,993,Expedia Group,Business Services & Supplies,United States,11223.0,406.0,18033.0,18522.0
2020,892,Expedia Group,Business Services & Supplies,United States,12067.0,565.0,21416.0,10007.0
2021,1486,Expedia Group,Business Services & Supplies,United States,5199.0,-2612.0,18690.0,25019.0
2022,1200,Expedia Group,Business Services & Supplies,United States,8598.0,12.0,21548.0,28293.0
