Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value
2008,968,Dentsu,Media,Japan,17820.0,260,10610.0,6410.0
2009,753,Dentsu,Media,Japan,20620.0,360,12280.0,4110.0
2010,998,Dentsu,Media,Japan,19380.0,-210,10700.0,6600.0
2011,834,Dentsu,Media,Japan,17961.0,333.1,11593.0,8734.0
2012,978,Dentsu,Media,Japan,22056.0,260.3,13285.0,7782.0
2013,873,Dentsu,Media,Japan,22868.0,357.2,14316.0,7951.0
2014,730,Dentsu,Media,Japan,22448.0,379.9,22156.0,10775.0
2015,739,Dentsu,Media,Japan,22584.0,413.1,22265.0,13047.0
2016,651,Dentsu,Media,Japan,8574.0,767.3,25093.0,15706.0
2017,703,Dentsu,Media,Japan,7716.0,768.5,27052.0,15510.0
2018,785,Dentsu,Media,Japan,8283.0,940.6,31628.0,13402.0
2019,793,Dentsu,Media,Japan,9222.0,818.0,33163.0,11439.0
2020,1340,Dentsu,Media,Japan,9613.0,-742.0,34927.0,5895.0
2021,1478,Dentsu,Media,Japan,8797.0,-1494.8,32742.0,8868.0
2022,998,Dentsu,Media,Japan,9880.0,986.5,32309.0,10341.0
