Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value
2015,867,BAIC Motor,Consumer Durables,China,9149.0,732.2,17708.0,9738.0
2016,987,BAIC Motor,Consumer Durables,China,13369.0,529.8,19618.0,5415.0
2017,681,BAIC Motor,Consumer Durables,China,17452.0,954.9,24304.0,8309.0
2018,1109,BAIC Motor,Consumer Durables,China,19858.0,334.2,25707.0,7842.0
2019,927,BAIC Motor,Consumer Durables,China,23008.0,661.0,25057.0,6406.0
2020,924,BAIC Motor,Consumer Durables,China,25291.0,575.0,27738.0,3536.0
2021,1177,BAIC Motor,Consumer Durables,China,25699.0,277.9,29619.0,2744.0
2022,1143,BAIC Motor,Consumer Durables,China,27271.0,597.1,28375.0,2483.0
