Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value
2008,617,Calpine,Utilities,United States,7970.0,2690,18480.0,7890.0
2009,1125,Calpine,Utilities,United States,9940.0,10,20740.0,2410.0
2010,1173,Calpine,Utilities,United States,6560.0,150,16650.0,4950.0
2011,1240,Calpine,Utilities,United States,6545.0,31.0,17256.0,6790.0
2012,1215,Calpine,Utilities,United States,6800.0,-190.0,17371.0,8462.0
2013,1357,Calpine,Utilities,United States,5478.0,199.0,16549.0,9198.0
2014,1359,Calpine,Utilities,United States,6498.0,14.0,16559.0,8907.0
2015,878,Calpine,Utilities,United States,7860.0,946.0,18378.0,8692.0
2016,1669,Calpine,Utilities,United States,6063.0,235.0,18833.0,5533.0
2017,1706,Calpine,Utilities,United States,6625.0,92.0,19317.0,3801.0
