Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value
2008,1786,Aspen Insurance Holdings,Insurance,Bermuda,2010.0,490,7190.0,2520.0
2010,1612,Aspen Insurance Holdings,Insurance,Bermuda,2080.0,470,8250.0,2380.0
