Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value
2008,185,Saint Gobain,Construction,France,54880.0,2160,54520.0,29660.0
2009,184,Saint Gobain,Construction,France,60960.0,1920,59690.0,8900.0
2010,307,Saint Gobain,Construction,France,52690.0,280,60550.0,24020.0
2011,186,Saint Gobain,Construction,France,53707.0,1511.4,58085.0,29336.0
2012,197,Saint Gobain,Construction,France,54555.0,1663.2,58787.0,25723.0
2013,260,Saint Gobain,Construction,France,56989.0,1010.5,61025.0,21646.0
2014,277,Saint Gobain,Construction,France,55487.0,789.9,63008.0,34503.0
2015,278,Saint Gobain,Construction,France,54456.0,1264.1,54215.0,25825.0
2016,256,Saint Gobain,Construction,France,43939.0,1444.9,48727.0,25629.0
2017,268,Saint Gobain,Construction,France,43245.0,1450.2,46163.0,28000.0
2018,296,Saint Gobain,Construction,France,46031.0,1766.3,51535.0,29765.0
2019,523,Saint Gobain,Construction,France,49283.0,495.0,50347.0,22546.0
2020,331,Saint Gobain,Construction,France,47650.0,1573.7,56106.0,14375.0
2021,405,Saint Gobain,Construction,France,43465.0,519.8,59496.0,33793.0
2022,283,Saint Gobain,Construction,France,52196.0,2979.8,58661.0,31168.0
