Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value
2012,1527,Huadian Power International,Utilities,China,6857.0,25.8,19466.0,3010.0
2013,1288,Huadian Power International,Utilities,China,9386.0,225.0,26395.0,4805.0
2014,935,Huadian Power International,Utilities,China,10838.0,674.0,28547.0,3649.0
2015,687,Huadian Power International,Utilities,China,11062.0,967.2,30346.0,9630.0
2016,664,Huadian Power International,Utilities,China,10598.0,1175.7,31824.0,7716.0
2017,974,Huadian Power International,Utilities,China,9378.0,511.0,30234.0,6761.0
2018,1283,Huadian Power International,Utilities,China,11624.0,65.0,34347.0,5548.0
2019,1279,Huadian Power International,Construction,China,13178.0,259.0,32775.0,6269.0
2020,1167,Huadian Power International,Construction,China,13114.0,411.5,33330.0,3422.0
2021,1025,Huadian Power International,Construction,China,12812.0,468.9,36192.0,3059.0
2022,1333,Huadian Power International,Construction,China,15503.0,-602.1,34893.0,3271.0
