Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value
2008,1447,Hermes International,Consumer Durables,France,2000.0,350,2420.0,12510.0
2009,1247,Hermes International,Consumer Durables,France,2370.0,420,2860.0,9000.0
2010,1207,Hermes International,Consumer Durables,France,2460.0,400,3040.0,14180.0
2011,1166,Hermes International,Consumer Durables,France,3214.0,564.5,2996.0,22361.0
2012,1019,Hermes International,Consumer Durables,France,3956.0,828.0,4314.0,34526.0
2013,961,Hermes International,Consumer Durables,France,4480.0,952.0,3479.0,34860.0
2014,941,Hermes International,Consumer Durables,France,4985.0,1049.0,4630.0,34838.0
2015,890,Hermes International,Consumer Durables,France,5464.0,1139.4,5526.0,38736.0
2016,879,Hermes International,Consumer Durables,France,5368.0,1078.5,5635.0,36427.0
2017,835,Hermes International,Consumer Durables,France,5755.0,1217.1,5830.0,50280.0
2018,844,Hermes International,Consumer Durables,France,6259.0,1377.8,8127.0,72650.0
2019,788,Hermes International,Consumer Durables,France,7039.0,1657.0,8537.0,71501.0
2020,723,Hermes International,Consumer Durables,France,7704.0,1710.4,11092.0,76222.0
2021,677,Hermes International,Consumer Durables,France,7284.0,1588.7,13521.0,128626.0
2022,624,Hermes International,Consumer Durables,France,10617.0,2891.1,15747.0,138975.0
