Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value
2020,884,Baker Hughes Company,Oil & Gas Operations,United States,23648.0,-10114.0,37229.0,9138.0
2021,857,Baker Hughes Company,Oil & Gas Operations,United States,20705.0,-9928.0,38007.0,15403.0
2022,775,Baker Hughes Company,Oil & Gas Operations,United States,20589.0,306.0,34994.0,31147.0
