Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value
2008,650,National Bank of Canada,Banking,Canada,7470.0,570,118820.0,7840.0
2009,688,National Bank of Canada,Banking,Canada,4630.0,480,110490.0,4770.0
2010,469,National Bank of Canada,Banking,Canada,4960.0,940,125880.0,9550.0
2011,497,National Bank of Canada,Banking,Canada,5467.0,1130.7,152470.0,12405.0
2012,481,National Bank of Canada,Banking,Canada,6412.0,1230.5,174749.0,13056.0
2013,464,National Bank of Canada,Banking,Canada,7139.0,1574.8,184008.0,12257.0
2014,493,National Bank of Canada,Banking,Canada,7006.0,1466.7,175165.0,13318.0
2015,560,National Bank of Canada,Banking,Canada,6691.0,1325.9,169150.0,12284.0
2016,573,National Bank of Canada,Banking,Canada,5841.0,1073.1,155837.0,12020.0
2017,560,National Bank of Canada,Banking,Canada,6205.0,1078.3,179574.0,14255.0
2018,529,National Bank of Canada,Banking,Canada,7238.0,1540.0,204642.0,16815.0
2019,501,National Bank of Canada,Banking,Canada,8440.0,1652.0,200529.0,15889.0
2020,462,National Bank of Canada,Banking,Canada,8999.0,1746.3,218662.0,13575.0
2021,399,National Bank of Canada,Banking,Canada,8081.0,1649.3,269002.0,23692.0
2022,434,National Bank of Canada,Banking,Canada,8999.0,2672.1,288479.0,24819.0
