Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value
2018,1878,Olin,Diversified Metals & Mining,United States,6412.0,557.0,9160.0,5510.0
2022,1443,Olin,Chemicals,United States,8911.0,1296.7,8518.0,8457.0
