Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value
2008,1433,Daelim Industrial,Construction,South Korea,6320.0,260,6090.0,5560.0
2009,1264,Daelim Industrial,Construction,South Korea,7160.0,530,7340.0,920.0
2010,1994,Daelim Industrial,Construction,South Korea,6260.0,90,7110.0,2140.0
2011,1629,Daelim Industrial,Construction,South Korea,6540.0,294.5,8252.0,3126.0
2012,1724,Daelim Industrial,Construction,South Korea,6894.0,315.6,9317.0,3647.0
2013,1479,Daelim Industrial,Construction,South Korea,9638.0,367.7,10231.0,2811.0
2014,1933,Daelim Industrial,Construction,South Korea,8995.0,-20.1,10218.0,2834.0
2018,1437,Daelim Industrial,Construction,South Korea,11392.0,532.0,12519.0,2705.0
2019,1536,Daelim Industrial,Construction,South Korea,9981.0,587.0,11502.0,3181.0
2020,1733,Daelim Industrial,Construction,South Korea,8358.0,563.9,11626.0,2791.0
