Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value
2008,1298,New York Community,Banking,United States,1680.0,280,30580.0,5290.0
2009,1314,New York Community,Banking,United States,1620.0,80,32470.0,3400.0
2010,876,New York Community,Banking,United States,1820.0,410,42170.0,6770.0
2011,947,New York Community,Banking,United States,2252.0,541.0,41191.0,7722.0
2012,1110,New York Community,Banking,United States,2102.0,480.0,42024.0,6102.0
2013,1084,New York Community,Banking,United States,2091.0,501.1,44145.0,6262.0
2014,1109,New York Community,Banking,United States,1941.0,472.1,46855.0,7110.0
2015,1166,New York Community,Banking,United States,1892.0,482.0,48689.0,7508.0
2016,1408,New York Community,Banking,United States,1890.0,-39.0,48516.0,7427.0
2017,1221,New York Community,Banking,United States,1858.0,491.6,49088.0,6642.0
2018,1472,New York Community,Banking,United States,1815.0,465.2,49655.0,5728.0
