Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value
2008,1912,CarMax,Retailing,United States,8040.0,200,2110.0,4010.0
2009,1925,CarMax,Retailing,United States,7550.0,40,2220.0,2080.0
2010,1359,CarMax,Retailing,United States,7110.0,240,2410.0,4780.0
2011,1214,CarMax,Retailing,United States,8556.0,366.7,6695.0,7545.0
2012,1195,CarMax,Retailing,United States,9780.0,410.5,7633.0,7752.0
2013,1037,CarMax,Retailing,United States,10611.0,422.1,9298.0,9506.0
2014,936,CarMax,Retailing,United States,12326.0,500.6,11304.0,10603.0
2015,787,CarMax,Retailing,United States,14269.0,597.4,13198.0,15530.0
2016,786,CarMax,Retailing,United States,15150.0,623.4,14482.0,10316.0
2017,790,CarMax,Retailing,United States,15875.0,627.0,16279.0,10540.0
2018,864,CarMax,Retailing,United States,17120.0,664.1,17570.0,11361.0
2019,739,CarMax,Retailing,United States,18173.0,842.0,18718.0,12896.0
2020,666,CarMax,Retailing,United States,20320.0,888.4,21302.0,11974.0
2021,624,CarMax,Retailing,United States,18950.0,746.9,21542.0,21125.0
2022,681,CarMax,Retailing,United States,31900.0,1151.3,26672.0,14613.0
