Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value
2010,1686,Saudi Kayan Petrochemical,Chemicals,Saudi Arabia,50.0,0,9550.0,7220.0
2011,1827,Saudi Kayan Petrochemical,Chemicals,Saudi Arabia,,-3.9,11592.0,6700.0
2012,1764,Saudi Kayan Petrochemical,Chemicals,Saudi Arabia,641.0,-66.7,12450.0,7539.0
