Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value
2011,1043,China Merchants Securities,Diversified Financials,China,1350.0,546.0,14131.0,10765.0
2012,1228,China Merchants Securities,Diversified Financials,China,1237.0,489.9,14463.0,8928.0
2013,1534,China Merchants Securities,Diversified Financials,China,1054.0,319.1,10926.0,9651.0
2014,1565,China Merchants Securities,Diversified Financials,China,1405.0,362.7,13736.0,7727.0
2015,816,China Merchants Securities,Diversified Financials,China,2351.0,624.7,31175.0,31181.0
2016,692,China Merchants Securities,Diversified Financials,China,3960.0,1735.7,44914.0,15502.0
2017,872,China Merchants Securities,Diversified Financials,China,2767.0,812.0,34975.0,15146.0
2018,887,China Merchants Securities,Diversified Financials,China,1731.0,830.0,46201.0,16807.0
2019,938,China Merchants Securities,Diversified Financials,China,2105.0,665.0,44414.0,16735.2
2020,999,China Merchants Securities,Diversified Financials,China,3534.0,937.7,54807.0,7415.0
2021,838,China Merchants Securities,Diversified Financials,China,4518.0,1261.3,76413.0,12066.0
2022,899,China Merchants Securities,Diversified Financials,China,5696.0,1681.2,93706.0,9855.0
