Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value
2013,1567,Yamaguchi Financial,Banking,Japan,1807.0,216.4,110245.0,2530.0
2014,1393,Yamaguchi Financial,Banking,Japan,1558.0,332.9,88199.0,2281.0
2015,1535,Yamaguchi Financial,Banking,Japan,1374.0,291.3,80200.0,2974.0
2016,1601,Yamaguchi Financial,Banking,Japan,1267.0,252.6,83915.0,2548.0
2017,1484,Yamaguchi Financial,Banking,Japan,1471.0,298.7,87474.0,2606.0
2018,1580,Yamaguchi Financial,Banking,Japan,1377.0,299.3,90341.0,3181.0
2019,1593,Yamaguchi Financial,Banking,Japan,1393.0,211.0,93487.0,1951.0
2020,1633,Yamaguchi Financial,Banking,Japan,1502.0,235.8,95303.0,1381.0
2021,1663,Yamaguchi Financial,Banking,Japan,1469.0,211.4,109063.0,1563.0
2022,1647,Yamaguchi Financial,Banking,Japan,1552.0,260.2,107322.0,1353.0
