Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value
2008,1031,Shinsei Bank,Banking,Japan,4530.0,-520,91870.0,6860.0
2009,843,Shinsei Bank,Banking,Japan,5650.0,600,115510.0,1850.0
2010,1171,Shinsei Bank,Banking,Japan,5740.0,-1470,120750.0,2350.0
2011,1235,Shinsei Bank,Banking,Japan,5825.0,-1499.6,121552.0,2736.0
2012,1004,Shinsei Bank,Banking,Japan,5374.0,513.1,123226.0,3567.0
2013,1224,Shinsei Bank,Banking,Japan,4512.0,77.7,104427.0,6558.0
2014,1267,Shinsei Bank,Banking,Japan,3474.0,419.6,87096.0,5125.0
2015,1188,Shinsei Bank,Banking,Japan,3459.0,623.9,75745.0,5220.0
2016,1203,Shinsei Bank,Banking,Japan,2264.0,525.6,77556.0,4000.0
2017,1232,Shinsei Bank,Banking,Japan,2962.0,517.4,79004.0,4649.0
2018,1365,Shinsei Bank,Banking,Japan,3209.0,463.9,88920.0,4212.0
2019,1325,Shinsei Bank,Banking,Japan,2610.0,520.0,86913.0,3374.0
2020,1299,Shinsei Bank,Banking,Japan,2813.0,512.4,93088.0,2881.0
2021,1686,Shinsei Bank,Banking,Japan,2710.0,249.6,101868.0,3275.0
2022,1644,Shinsei Bank,Banking,Japan,2642.0,512.9,91688.0,3826.0
