Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value
2008,537,Portugal Telecom,Telecommunications Services,Portugal,8980.0,1080,17540.0,17330.0
2009,555,Portugal Telecom,Telecommunications Services,Portugal,9230.0,810,17630.0,7170.0
2010,538,Portugal Telecom,Telecommunications Services,Portugal,9230.0,810,17630.0,9240.0
2011,628,Portugal Telecom,Telecommunications services,Portugal,5010.0,7593.3,19422.0,10237.0
2012,906,Portugal Telecom,Telecommunications services,Portugal,4929.0,7593.3,19475.0,4560.0
2013,1201,Portugal Telecom,Telecommunications services,Portugal,8485.0,296.1,26520.0,4734.0
2014,1364,Portugal Telecom,Telecommunications services,Portugal,7013.0,439.4,16564.0,3810.0
