Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value
2017,1829,Bid Corp.,Diversified Financials,South Africa,9433.0,255.1,3758.0,6664.0
2018,1972,Bid Corp.,Diversified Financials,South Africa,9363.0,307.2,4499.0,7382.0
