Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value
2008,77,Rio Tinto,Materials,United Kingdom/Australia,29700.0,7310,100810.0,165480.0
2009,69,Rio Tinto,Materials,United Kingdom/Australia,54260.0,3680,88250.0,39420.0
2010,68,Rio Tinto,Materials,United Kingdom/Australia,41830.0,4870,95010.0,118340.0
2011,58,Rio Tinto,Diversified Metals & Mining,United Kingdom,56576.0,14324.0,112402.0,131638.0
2012,69,Rio Tinto,Diversified Metals & Mining,United Kingdom,60537.0,5826.0,119545.0,110184.0
2013,435,Rio Tinto,Diversified Metals & Mining,United Kingdom,50967.0,-2990.0,117573.0,98481.0
2014,109,Rio Tinto,Diversified Metals & Mining,United Kingdom,51153.0,3662.8,111025.0,103820.0
2015,105,Rio Tinto,Diversified Metals & Mining,United Kingdom,47641.0,6495.4,107827.0,76526.0
2016,473,Rio Tinto,Diversified Metals & Mining,United Kingdom,34835.0,-858.2,91564.0,62821.0
2017,123,Rio Tinto,Diversified Metals & Mining,United Kingdom,33926.0,4683.5,89263.0,72901.0
2018,111,Rio Tinto,Diversified Metals & Mining,United Kingdom,40002.0,8714.4,95726.0,99306.0
2019,111,Rio Tinto,Materials,United Kingdom,40533.0,13782.0,90949.0,99964.0
2020,114,Rio Tinto,Materials,United Kingdom,43179.0,8004.9,87802.0,75514.0
2021,86,Rio Tinto,Materials,Australia,44514.0,9714.2,97390.0,135250.0
2022,82,Rio Tinto,Materials,United Kingdom,63458.0,21056.6,102896.0,117778.0
