Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value
2008,1876,Drax Group,Utilities,United Kingdom,2480.0,700,2770.0,3920.0
2009,1691,Drax Group,Utilities,United Kingdom,2560.0,490,3030.0,2510.0
2012,1966,Drax Group,Utilities,United Kingdom,2851.0,721.4,3123.0,3049.0
