Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value
2014,1844,President Chain Store,Food Markets,Taiwan,6859.0,262.3,2799.0,7324.0
2015,1842,President Chain Store,Food Markets,Taiwan,6864.0,299.8,2779.0,7804.0
2016,1832,President Chain Store,Food Markets,Taiwan,6471.0,259.5,2721.0,7481.0
2017,1647,President Chain Store,Food Markets,Taiwan,6674.0,305.0,2951.0,8759.0
2018,1163,President Chain Store,Food Markets,Taiwan,7572.0,1027.5,4670.0,10585.0
2019,1803,President Chain Store,Food Markets,Taiwan,8121.0,338.0,4154.0,9473.0
2020,1590,President Chain Store,Food Markets,Taiwan,8283.0,341.1,6509.0,10768.0
2021,1827,President Chain Store,Food Markets,Taiwan,8779.0,347.7,7456.0,10052.0
