Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value
2009,1604,STX Corp,Capital Goods,South Korea,8850.0,90,8510.0,410.0
2010,1223,STX Corp,Transportation,South Korea,13040.0,10,18340.0,740.0
2011,1244,STX Corp,Capital Goods,South Korea,14581.0,-147.4,19553.0,1285.0
2012,1237,STX Corp,Capital Goods,South Korea,16965.0,26.4,21154.0,809.0
