Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value
2008,1482,Bank of Kyoto,Banking,Japan,1050.0,170,54780.0,4220.0
2009,1199,Bank of Kyoto,Banking,Japan,1460.0,210,66660.0,3190.0
2010,1567,Bank of Kyoto,Banking,Japan,1480.0,100,67650.0,3270.0
2011,1578,Bank of Kyoto,Banking,Japan,1364.0,167.6,76115.0,3386.0
2012,1563,Bank of Kyoto,Banking,Japan,1471.0,221.1,87870.0,3391.0
2013,1598,Bank of Kyoto,Banking,Japan,1406.0,188.0,89392.0,3505.0
2014,1612,Bank of Kyoto,Banking,Japan,1055.0,180.5,73635.0,3130.0
2015,1627,Bank of Kyoto,Banking,Japan,1021.0,203.9,65607.0,4024.0
2016,1656,Bank of Kyoto,Banking,Japan,901.0,171.5,67574.0,2780.0
2017,1626,Bank of Kyoto,Banking,Japan,947.0,156.0,75049.0,2716.0
2018,1604,Bank of Kyoto,Banking,Japan,981.0,199.8,81670.0,4453.0
2019,1617,Bank of Kyoto,Banking,Japan,998.0,175.0,85158.0,3233.0
2020,1651,Bank of Kyoto,Banking,Japan,1199.0,301.0,88028.0,2621.0
2021,1665,Bank of Kyoto,Banking,Japan,1002.0,184.4,107938.0,4419.0
2022,1643,Bank of Kyoto,Banking,Japan,1157.0,195.7,109083.0,3120.0
