Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value
2008,1153,Mattel,Consumer Durables,United States,5970.0,600,4810.0,6980.0
2009,1192,Mattel,Consumer Durables,United States,5920.0,380,4680.0,4240.0
2010,1013,Mattel,Consumer Durables,United States,5430.0,530,4780.0,8030.0
2011,1085,Mattel,Consumer Durables,United States,5856.0,684.9,5418.0,8741.0
2012,1039,Mattel,Consumer Durables,United States,6266.0,768.5,5672.0,11207.0
2013,990,Mattel,Consumer Durables,United States,6421.0,776.5,6527.0,14518.0
2014,1013,Mattel,Consumer Durables,United States,6485.0,895.7,6440.0,13686.0
2015,1521,Mattel,Consumer Durables,United States,6024.0,496.2,6722.0,8118.0
2016,1463,Mattel,Consumer Durables,United States,5649.0,352.8,5969.0,10897.0
2017,1778,Mattel,Consumer Durables,United States,5457.0,317.6,6494.0,8535.0
