Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value
2012,305,Marathon Petroleum,Oil & Gas Operations,United States,73469.0,2389.0,25745.0,15361.0
2013,224,Marathon Petroleum,Oil & Gas Operations,United States,76534.0,3389.0,27223.0,29143.0
2014,271,Marathon Petroleum,Oil & Gas Operations,United States,93885.0,2108.0,28385.0,26222.0
2015,273,Marathon Petroleum,Oil & Gas Operations,United States,91168.0,2521.0,30460.0,26900.0
2016,234,Marathon Petroleum,Oil & Gas Operations,United States,64461.0,2848.0,43115.0,21942.0
2017,287,Marathon Petroleum,Oil & Gas Operations,United States,56015.0,1173.0,44413.0,26404.0
2018,216,Marathon Petroleum,Oil & Gas Operations,United States,71577.0,3436.0,50364.0,35717.0
2019,171,Marathon Petroleum,Oil & Gas Operations,United States,96136.0,2779.0,92940.0,40231.0
2020,197,Marathon Petroleum,Oil & Gas Operations,United States,123447.0,2637.0,98556.0,20852.0
2021,508,Marathon Petroleum,Oil & Gas Operations,United States,74991.0,-9920.0,85158.0,35376.0
2022,238,Marathon Petroleum,Oil & Gas Operations,United States,119777.0,1717.0,85373.0,48641.0
