Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value
2008,1273,Coach,Consumer Durables,United States,2930.0,720,2310.0,10670.0
2009,1251,Coach,Consumer Durables,United States,3240.0,740,2340.0,4490.0
2010,1096,Coach,Consumer Durables,United States,3340.0,640,2870.0,11630.0
2011,1028,Coach,Consumer Durables,United States,3957.0,845.5,2795.0,16587.0
2012,985,Coach,Consumer Durables,United States,4481.0,951.0,3101.0,22400.0
2013,1039,Coach,Consumer Durables,United States,4929.0,1050.6,3279.0,14154.0
2014,1106,Coach,Consumer Durables,United States,4981.0,975.6,3544.0,13782.0
2015,1451,Coach,Consumer Durables,United States,4494.0,568.6,3617.0,11717.0
2016,1622,Coach,Consumer Durables,United States,4238.0,366.3,4604.0,11186.0
2017,1440,Coach,Consumer Durables,United States,4547.0,511.1,4679.0,11121.0
