Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value
2008,1305,Canara Bank,Banking,India,3030.0,350,38540.0,2850.0
2009,1059,Canara Bank,Banking,India,4190.0,450,45100.0,1330.0
2010,1008,Canara Bank,Banking,India,3820.0,400,43390.0,3490.0
2011,816,Canara Bank,Banking,India,4870.0,669.2,59366.0,5520.0
2012,855,Canara Bank,Banking,India,5817.0,905.7,76085.0,4332.0
2013,920,Canara Bank,Banking,India,6673.0,657.0,74410.0,3548.0
2014,966,Canara Bank,Banking,India,6870.0,545.7,77217.0,2019.0
2015,1026,Canara Bank,Banking,India,7126.0,435.6,83961.0,2852.0
2016,946,Canara Bank,Banking,India,7954.0,468.5,89377.0,1724.0
2017,1230,Canara Bank,Banking,India,7510.0,-398.2,85126.0,2833.0
2018,1271,Canara Bank,Banking,India,7358.0,202.6,91809.0,2684.0
2019,1289,Canara Bank,Banking,India,7562.0,-613.0,96814.0,3012.0
2020,1237,Canara Bank,Banking,India,8291.0,104.0,103215.0,1701.0
2021,1069,Canara Bank,Banking,India,11491.0,-204.4,156303.0,2971.0
2022,926,Canara Bank,Banking,India,12684.0,730.6,164705.0,5532.0
