Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value
2011,1011,Tingyi Holding,"Food, Drink & Tobacco",China,6677.0,476.5,4841.0,13299.0
2012,1033,Tingyi Holding,"Food, Drink & Tobacco",China,7867.0,420.0,5809.0,17355.0
2013,1008,Tingyi Holding,"Food, Drink & Tobacco",China,9212.0,455.0,7473.0,14955.0
2014,1039,Tingyi Holding,"Food, Drink & Tobacco",China,10941.0,408.6,8424.0,16233.0
2015,1179,Tingyi Holding,"Food, Drink & Tobacco",China,10238.0,400.5,9206.0,12173.0
2016,1769,Tingyi Holding,"Food, Drink & Tobacco",China,9103.0,256.4,8482.0,6494.0
2017,1760,Tingyi Holding,"Food, Drink & Tobacco",China,8372.0,176.9,8137.0,7617.0
2018,1606,Tingyi Holding,"Food, Drink & Tobacco",China,8726.0,269.6,8308.0,11177.0
2019,1643,Tingyi Holding,"Food, Drink & Tobacco",China,9205.0,376.0,7720.0,9114.0
2020,1323,Tingyi Holding,"Food, Drink & Tobacco",China,8972.0,481.5,8321.0,9953.0
2021,1327,Tingyi Holding,"Food, Drink & Tobacco",China,9802.0,586.8,9409.0,10512.0
2022,1602,Tingyi Holding,"Food, Drink & Tobacco",China,11488.0,589.4,9463.0,10567.0
