Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value
2008,1874,SpareBank 1 SR Bank,Banking,Norway,1060.0,170,19060.0,670.0
2010,1628,SpareBank 1 SR Bank,Banking,Norway,1120.0,190,21620.0,1100.0
2011,1808,SpareBank 1 SR Bank,Banking,Norway,1081.0,226.1,23188.0,1284.0
2013,1944,SpareBank 1 SR Bank,Banking,Norway,1234.0,244.0,25433.0,2388.0
2014,1745,SpareBank 1 SR Bank,Banking,Norway,1316.0,316.3,25876.0,2588.0
2015,1842,SpareBank 1 SR Bank,Banking,Norway,1303.0,332.2,23331.0,1860.0
