Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value
2011,478,LG Display,Consumer Durables,South Korea,22073.0,1000.5,21196.0,11139.0
2012,874,LG Display,Consumer Durables,South Korea,20963.0,-665.6,20607.0,9264.0
2013,824,LG Display,Consumer Durables,South Korea,26140.0,207.0,22990.0,10392.0
2014,787,LG Display,Consumer Durables,South Korea,24693.0,389.2,20576.0,9024.0
2015,631,LG Display,Consumer Durables,South Korea,25132.0,859.0,20898.0,10476.0
2016,660,LG Display,Consumer Durables,South Korea,25078.0,854.0,19257.0,8107.0
2017,691,LG Display,Consumer Durables,South Korea,22845.0,781.5,20604.0,9415.0
2018,778,LG Display,Consumer Durables,South Korea,23764.0,998.9,28141.0,7796.0
2019,1116,LG Display,Trading Companies,South Korea,22114.0,-188.0,29733.0,6845.0
2020,1226,LG Display,Trading Companies,South Korea,18868.0,-2508.7,29479.0,3245.0
2021,1202,LG Display,Trading Companies,South Korea,20536.0,-75.7,32285.0,7917.0
2022,879,LG Display,Trading Companies,South Korea,26091.0,1035.8,32096.0,5385.0
