Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value
2008,1932,Poly Real Estate Group,Diversified Financials,China,1110.0,200,5590.0,10090.0
2009,1263,Poly Real Estate Group,Diversified Financials,China,2280.0,330,7840.0,6250.0
2010,887,Poly Real Estate Group,Diversified Financials,China,3370.0,520,13150.0,10220.0
2011,768,Poly Real Estate Group,Real Estate,China,5445.0,746.5,23096.0,8978.0
2012,804,Poly Real Estate Group,Real Estate,China,5446.0,746.5,23096.0,10179.0
