Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value
2010,237,Air Liquide,Chemicals,France,17160.0,1760,28150.0,31490.0
2011,275,Air Liquide,Chemicals,France,18056.0,1879.0,30235.0,36054.0
2012,290,Air Liquide,Chemicals,France,18727.0,1988.3,29824.0,37506.0
2013,284,Air Liquide,Chemicals,France,20219.0,2123.0,32483.0,39281.0
2014,293,Air Liquide,Chemicals,France,20213.0,2177.7,34579.0,42128.0
2015,297,Air Liquide,Chemicals,France,20372.0,2208.5,32338.0,45443.0
2016,313,Air Liquide,Chemicals,France,18164.0,1947.7,31439.0,40464.0
2017,254,Air Liquide,Chemicals,France,20061.0,2038.2,46533.0,44980.0
2018,257,Air Liquide,Chemicals,France,22953.0,2519.0,49266.0,55116.0
2019,268,Air Liquide,Chemicals,France,24788.0,2493.0,47990.0,56934.0
2020,239,Air Liquide,Chemicals,France,24534.0,2508.8,49016.0,59979.0
2021,223,Air Liquide,Chemicals,France,23353.0,2776.0,51361.0,79873.0
2022,264,Air Liquide,Chemicals,France,27581.0,3040.3,53202.0,81848.0
