Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value
2008,1799,LG International,Trading Companies,South Korea,10160.0,110,2300.0,710.0
2009,1948,LG International,Trading Companies,South Korea,9340.0,50,2420.0,400.0
2010,1947,LG International,Trading Companies,South Korea,9030.0,30,2980.0,950.0
2011,1977,LG International,Trading Companies,South Korea,8859.0,80.2,2705.0,1332.0
2012,1892,LG International,Trading Companies,South Korea,12071.0,213.8,4283.0,1909.0
2013,1992,LG International,Trading Companies,South Korea,11363.0,196.9,4660.0,1431.0
2016,1915,LG International,Trading Companies,South Korea,11684.0,-208.0,4591.0,1248.0
2018,1982,LG International,Trading Companies,South Korea,11437.0,-65.7,4640.0,940.0
