Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value
2012,1724,Saudi Arabian Mining,Diversified Metals & Mining,Saudi Arabia,404.0,110.2,11619.0,8558.0
2013,1546,Saudi Arabian Mining,Diversified Metals & Mining,Saudi Arabia,1487.0,291.0,14703.0,8066.0
2014,1303,Saudi Arabian Mining,Diversified Metals & Mining,Saudi Arabia,1507.0,448.6,17052.0,9002.0
2015,1290,Saudi Arabian Mining,Diversified Metals & Mining,Saudi Arabia,2877.0,361.9,22530.0,11659.0
2016,1424,Saudi Arabian Mining,Diversified Metals & Mining,Saudi Arabia,2796.0,136.8,26105.0,10260.0
2017,1386,Saudi Arabian Mining,Diversified Metals & Mining,Saudi Arabia,2534.0,106.8,25874.0,12659.0
2018,1373,Saudi Arabian Mining,Diversified Metals & Mining,Saudi Arabia,3448.0,302.1,25298.0,17186.0
2019,1147,Saudi Arabian Mining,Materials,Saudi Arabia,3786.0,493.0,26132.0,18010.0
2020,1508,Saudi Arabian Mining,Materials,Saudi Arabia,4729.0,-197.2,26033.0,12240.0
2021,1483,Saudi Arabian Mining,Materials,Saudi Arabia,4952.0,-55.7,25786.0,18700.0
2022,738,Saudi Arabian Mining,Materials,Saudi Arabia,7137.0,1393.7,27524.0,44953.0
