Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value
2018,1806,Hyatt Hotels,"Hotels, Restaurants & Leisure",United States,4404.0,590.0,7987.0,9526.0
2019,1787,Hyatt Hotels,"Hotels, Restaurants & Leisure",United States,4454.0,769.0,7643.0,8022.0
2020,1946,Hyatt Hotels,"Hotels, Restaurants & Leisure",United States,5020.0,766.0,8417.0,5684.0
