Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value
2008,1737,Delta Electronics,Technology Hardware & Equipment,Taiwan,3230.0,350,2730.0,6080.0
2009,1472,Delta Electronics,Technology Hardware & Equipment,Taiwan,4340.0,310,3580.0,3480.0
2010,1330,Delta Electronics,Technology Hardware & Equipment,Taiwan,4340.0,310,3580.0,6650.0
2011,1162,Delta Electronics,Consumer Durables,Taiwan,5443.0,500.6,5503.0,9978.0
2012,1334,Delta Electronics,Consumer Durables,Taiwan,5872.0,540.0,5547.0,7084.0
2013,1231,Delta Electronics,Consumer Durables,Taiwan,5808.0,544.8,6264.0,9803.0
2014,1165,Delta Electronics,Consumer Durables,Taiwan,5806.0,544.6,6323.0,14925.0
2015,1093,Delta Electronics,Consumer Durables,Taiwan,6291.0,683.1,6976.0,15576.0
2016,1134,Delta Electronics,Consumer Durables,Taiwan,6407.0,589.4,6889.0,12060.0
2017,1134,Delta Electronics,Consumer Durables,Taiwan,6647.0,582.9,7295.0,13911.0
2018,1394,Delta Electronics,Consumer Durables,Taiwan,7521.0,575.0,8297.0,9951.0
2019,1243,Delta Electronics,Technology Hardware & Equipment,Taiwan,7860.0,603.0,8522.0,13561.0
2020,1092,Delta Electronics,Technology Hardware & Equipment,Taiwan,8775.0,709.7,10110.0,12229.0
2021,851,Delta Electronics,Technology Hardware & Equipment,Taiwan,9598.0,865.5,11973.0,27177.0
2022,1042,Delta Electronics,Technology Hardware & Equipment,Taiwan,11266.0,959.3,13197.0,21842.0
