Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value
2021,1924,Unity Software,IT Software & Services,United States,772.0,-282.3,2671.0,27996.0
2022,1983,Unity Software,IT Software & Services,United States,1111.0,-532.6,4841.0,22405.0
