Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value
2008,842,Beiersdorf,Consumer Durables,Germany,8040.0,640,5620.0,20260.0
2009,787,Beiersdorf,Consumer Durables,Germany,8320.0,780,6150.0,9500.0
2010,751,Beiersdorf,Consumer Durables,Germany,8230.0,540,6510.0,15640.0
2011,978,Beiersdorf,Consumer Durables,Germany,8292.0,425.7,6733.0,13614.0
2012,1173,Beiersdorf,Consumer Durables,Germany,7297.0,323.8,6735.0,16134.0
2013,930,Beiersdorf,Consumer Durables,Germany,7968.0,583.1,7214.0,20796.0
2014,895,Beiersdorf,Consumer Durables,Germany,8153.0,709.0,7989.0,24701.0
2015,926,Beiersdorf,Consumer Durables,Germany,8337.0,701.7,7714.0,22440.0
2016,930,Beiersdorf,Consumer Durables,Germany,7414.0,731.9,7527.0,20226.0
2017,927,Beiersdorf,Consumer Durables,Germany,7469.0,784.3,8042.0,24059.0
2018,978,Beiersdorf,Consumer Durables,Germany,7959.0,758.0,9931.0,26306.0
2019,960,Beiersdorf,Consumer Durables,Germany,8533.0,859.0,10236.0,23748.0
2020,905,Beiersdorf,Consumer Durables,Germany,8566.0,803.6,11424.0,23745.0
2021,1015,Beiersdorf,Consumer Durables,Germany,8008.0,638.4,12637.0,24868.0
2022,1204,Beiersdorf,Consumer Durables,Germany,9015.0,754.1,12998.0,23468.0
