Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value
2008,794,S Oil,Oil & Gas Operations,South Korea,15980.0,820,7190.0,8040.0
2009,699,S Oil,Oil & Gas Operations,South Korea,16130.0,790,10110.0,3850.0
2010,957,S Oil,Oil & Gas Operations,South Korea,18530.0,360,6120.0,5280.0
2011,1082,S Oil,Oil & Gas Operations,South Korea,15059.0,197.0,7808.0,12396.0
2012,592,S Oil,Oil & Gas Operations,South Korea,28835.0,1095.6,11002.0,11949.0
2013,762,S Oil,Oil & Gas Operations,South Korea,30841.0,519.7,11748.0,9429.0
2014,1203,S Oil,Oil & Gas Operations,South Korea,28461.0,265.4,11408.0,6551.0
2015,1402,S Oil,Oil & Gas Operations,South Korea,27129.0,-261.4,9515.0,6800.0
2016,913,S Oil,Oil & Gas Operations,South Korea,14650.0,737.2,9995.0,9074.0
2017,830,S Oil,Oil & Gas Operations,South Korea,14068.0,1038.9,11622.0,9862.0
2018,825,S Oil,Oil & Gas Operations,South Korea,18993.0,937.8,15264.0,11540.0
2019,1204,S Oil,Oil & Gas Operations,South Korea,23138.0,234.0,14299.0,9686.0
2020,1446,S Oil,Oil & Gas Operations,South Korea,20428.0,-785.1,13405.0,6688.0
2021,1808,S Oil,Oil & Gas Operations,South Korea,14264.0,-674.7,14444.0,8260.0
2022,955,S Oil,Oil & Gas Operations,South Korea,23983.0,1203.8,15809.0,9912.0
