Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value
2013,1665,JB Hunt Transport,Transportation,United States,5055.0,310.4,2465.0,8697.0
2014,1630,JB Hunt Transport,Transportation,United States,5585.0,342.4,2819.0,8563.0
2015,1548,JB Hunt Transport,Transportation,United States,6165.0,374.8,3397.0,9877.0
2016,1343,JB Hunt Transport,Transportation,United States,6276.0,435.4,3654.0,9689.0
2017,1365,JB Hunt Transport,Transportation,United States,6555.0,432.1,3921.0,10138.0
