Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value
2010,1928,TPV Technology,Technology Hardware & Equipment,Hong Kong/China,9280.0,100,3340.0,1410.0
2012,1966,TPV Technology,Technology Hardware & Equipment,Hong Kong-China,11060.0,121.0,5236.0,686.0
2013,1959,TPV Technology,Technology Hardware & Equipment,Hong Kong-China,11975.0,112.0,6899.0,765.0
2014,1968,TPV Technology,Technology Hardware & Equipment,Hong Kong,11973.0,-47.3,6259.0,399.0
2015,1972,TPV Technology,Technology Hardware & Equipment,Hong Kong,11681.0,41.8,6319.0,548.0
2016,1976,TPV Technology,Technology Hardware & Equipment,Hong Kong,10997.0,-28.2,5932.0,384.0
