Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value
2019,228,Mondelez International,"Food, Drink & Tobacco",United States,25938.0,2500.0,62729.0,72418.0
2020,188,Mondelez International,"Food, Drink & Tobacco",United States,26037.0,3709.0,63598.0,73429.0
2021,176,Mondelez International,"Food, Drink & Tobacco",United States,26581.0,3572.0,67810.0,82578.0
2022,222,Mondelez International,"Food, Drink & Tobacco",United States,28720.0,4300.0,67092.0,89985.0
