Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value
2011,1804,Thanachart Capital,Diversified Financials,Thailand,1808.0,187.6,29256.0,1379.0
2012,1886,Thanachart Capital,Banking,Thailand,2115.0,158.0,28373.0,1280.0
2013,1853,Thanachart Capital,Banking,Thailand,2428.0,179.0,33472.0,2023.0
2014,1679,Thanachart Capital,Banking,Thailand,2381.0,306.1,31982.0,1352.0
2015,1899,Thanachart Capital,Banking,Thailand,2227.0,157.6,31174.0,1300.0
2016,1974,Thanachart Capital,Banking,Thailand,1909.0,155.9,28429.0,1320.0
2018,1957,Thanachart Capital,Banking,Thailand,2015.0,220.7,32815.0,1847.0
2019,1988,Thanachart Capital,Banking,Thailand,2093.0,243.0,32584.0,1952.0
