Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value
2008,393,Fortum,Utilities,Finland,6540.0,2270,25800.0,37290.0
2009,361,Fortum,Utilities,Finland,7850.0,2150,28180.0,15380.0
2010,353,Fortum,Utilities,Finland,7790.0,1880,28400.0,22790.0
2011,412,Fortum,Utilities,Finland,8428.0,1740.3,29277.0,27060.0
2012,432,Fortum,Utilities,Finland,7981.0,2291.5,29660.0,21845.0
2013,480,Fortum,Utilities,Finland,8125.0,1858.8,32274.0,17643.0
2014,513,Fortum,Utilities,Finland,8040.0,1598.4,33650.0,20343.0
2015,585,Fortum,Utilities,Finland,6301.0,4183.6,25865.0,17727.0
2016,1353,Fortum,Utilities,Finland,3836.0,-159.7,24732.0,12882.0
2017,1091,Fortum,Utilities,Finland,4018.0,549.8,23167.0,12450.0
2018,814,Fortum,Utilities,Finland,5695.0,1069.3,26162.0,21294.0
2019,823,Fortum,Utilities,Finland,6184.0,995.0,25617.0,18301.0
2020,755,Fortum,Utilities,Finland,6097.0,1657.6,26226.0,14740.0
2021,244,Fortum,Utilities,Finland,55876.0,2082.7,70733.0,24007.0
2022,443,Fortum,Utilities,Finland,132855.0,872.3,170194.0,15636.0
