Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value
2008,647,Steel Authority of India,Materials,India,7880.0,1450,8050.0,26370.0
2009,582,Steel Authority of India,Materials,India,9820.0,1890,10540.0,6140.0
2010,502,Steel Authority of India,Materials,India,8390.0,1220,10980.0,19570.0
2011,541,Steel Authority of India,Diversified Metals & Mining,India,9036.0,1527.4,15701.0,14186.0
2012,701,Steel Authority of India,Diversified Metals & Mining,India,9596.0,1126.4,17515.0,7885.0
2013,985,Steel Authority of India,Diversified Metals & Mining,India,9024.0,706.4,15408.0,5258.0
2014,1328,Steel Authority of India,Diversified Metals & Mining,India,8153.0,428.0,15919.0,4924.0
2015,1383,Steel Authority of India,Diversified Metals & Mining,India,7693.0,438.7,15744.0,4617.0
2016,1442,Steel Authority of India,Diversified Metals & Mining,India,7421.0,353.0,16190.0,2855.0
2017,1930,Steel Authority of India,Diversified Metals & Mining,India,5943.0,-656.3,16160.0,4271.0
2018,1928,Steel Authority of India,Diversified Metals & Mining,India,6636.0,-411.0,17751.0,4508.0
2019,1687,Steel Authority of India,Materials,India,8929.0,-44.0,19085.0,3416.0
2020,1789,Steel Authority of India,Materials,India,9561.0,335.8,17178.0,1754.0
2021,1585,Steel Authority of India,Materials,India,8365.0,448.7,16617.0,5077.0
2022,1171,Steel Authority of India,Materials,India,12985.0,1790.0,15866.0,5478.0
