Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value
2020,1839,Fortinet,Technology Hardware & Equipment,United States,2156.0,326.5,3886.0,18587.0
2021,1388,Fortinet,Technology Hardware & Equipment,United States,2592.0,486.2,4044.0,33619.0
2022,1445,Fortinet,Technology Hardware & Equipment,United States,3342.0,606.8,5919.0,48934.0
