Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value
2008,107,Deutsche Post,Transportation,Germany,86900.0,1900,343380.0,40240.0
2009,460,Deutsche Post,Transportation,Germany,75870.0,-2350,352780.0,11730.0
2011,168,Deutsche Post,Air Courier,Germany,68295.0,3370.9,50474.0,21660.0
2012,210,Deutsche Post,Air Courier,Germany,73560.0,1619.4,49777.0,22532.0
2013,190,Deutsche Post,Air Courier,Germany,73187.0,2186.0,44985.0,29446.0
2014,163,Deutsche Post,Air Courier,Germany,73132.0,2776.1,48887.0,45355.0
2015,195,Deutsche Post,Air Courier,Germany,75117.0,2747.1,45178.0,38775.0
2016,228,Deutsche Post,Air Courier,Germany,65681.0,1707.7,41424.0,35579.0
2017,196,Deutsche Post,Air Courier,Germany,63423.0,2919.3,40636.0,40953.0
2018,205,Deutsche Post,Air Courier,Germany,68177.0,3060.1,46697.0,50750.0
2019,208,Deutsche Post,Transportation,Germany,72614.0,2448.0,59958.0,43104.0
2020,185,Deutsche Post,Transportation,Germany,70894.0,2935.8,61028.0,36741.0
2021,130,Deutsche Post,Transportation,Germany,76157.0,3396.0,70485.0,72116.0
2022,164,Deutsche Post,Transportation,Germany,96623.0,5972.5,75144.0,55043.0
