Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value
2013,663,American Capital Agency,Real Estate,United States,2108.0,1276.0,100453.0,13131.0
2014,835,American Capital Agency,Real Estate,United States,1974.0,1258.0,76255.0,7666.0
2015,1399,American Capital Agency,Real Estate,United States,280.0,-235.0,67766.0,7641.0
2016,1523,American Capital Agency,Real Estate,United States,684.0,215.0,57021.0,6174.0
