Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value
2008,769,Sekisui House,Construction,Japan,15020.0,570,12640.0,7110.0
2009,678,Sekisui House,Construction,Japan,15020.0,570,12650.0,4500.0
2010,955,Sekisui House,Construction,Japan,14980.0,-320,14740.0,6590.0
2011,811,Sekisui House,Construction,Japan,18128.0,370.5,16144.0,6558.0
2012,836,Sekisui House,Construction,Japan,20081.0,380.0,18677.0,6536.0
2013,688,Sekisui House,Construction,Japan,19984.0,575.3,16854.0,9386.0
2014,706,Sekisui House,Construction,Japan,18256.0,807.0,17346.0,8554.0
2015,729,Sekisui House,Construction,Japan,17869.0,842.9,16425.0,10336.0
2016,681,Sekisui House,Construction,Japan,15354.0,696.3,16766.0,13018.0
2017,616,Sekisui House,Construction,Japan,18695.0,1123.9,19408.0,11306.0
2018,670,Sekisui House,Construction,Japan,19314.0,1191.6,22161.0,12650.0
2019,687,Sekisui House,Construction,Japan,19589.0,1166.0,22173.0,10890.0
2020,582,Sekisui House,Construction,Japan,22149.0,1295.4,24309.0,11774.0
2021,596,Sekisui House,Construction,Japan,23014.0,1162.0,25081.0,14649.0
2022,758,Sekisui House,Construction,Japan,23385.0,1389.8,24311.0,11779.0
