Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value
2008,345,Aire Liquide Group,Chemicals,France,14440.0,1320,20970.0,34080.0
2009,253,Aire Liquide Group,Chemicals,France,18250.0,1700,28640.0,19270.0
